tissueSiteDetailId,mean,median,std,count
Thyroid,92.46399693721287,92.46399693721287,21.300174868178857,653
Testis,131.14141274238227,131.14141274238227,30.334794982772145,361
Small_Intestine_Terminal_Ileum,94.68053475935828,94.68053475935828,42.67986908816007,187
Skin_Not_Sun_Exposed_Suprapubic,85.28026490066225,85.28026490066225,20.820446480603675,604
Brain_Frontal_Cortex_BA9,69.08487081339713,69.08487081339713,25.785276783124782,209
Fallopian_Tube,129.77,129.77,21.91173911653548,9
Bladder,84.31952380952382,84.31952380952382,16.1390492067238,21
Vagina,82.57083333333333,82.57083333333333,24.162384385183312,156
Whole_Blood,56.96331788079471,56.96331788079471,41.35636834450012,755
Brain_Amygdala,42.896249999999995,42.896249999999995,20.50846928333255,152
Pituitary,111.09720848056539,111.09720848056539,22.732337460374954,283
Minor_Salivary_Gland,65.46413580246913,65.46413580246913,14.413706510272565,162
Adipose_Subcutaneous,90.53318250377075,90.53318250377075,18.690120803877242,663
Adrenal_Gland,58.8710465116279,58.8710465116279,14.902110408973874,258
Heart_Atrial_Appendage,58.84085780885781,58.84085780885781,18.676181287367505,429
Breast_Mammary_Tissue,94.66126361655775,94.66126361655775,23.984137516987648,459
Stomach,58.91270194986073,58.91270194986073,22.9831645710997,359
Brain_Caudate_basal_ganglia,47.42185772357723,47.42185772357723,21.81610998836577,246
Colon_Transverse,69.42485221674877,69.42485221674877,19.347606319603393,406
Brain_Cerebellum,99.91265560165975,99.91265560165975,26.909526710861186,241
Esophagus_Muscularis,77.0405436893204,77.0405436893204,19.69661635954464,515
Liver,32.71314159292035,32.71314159292035,10.745137214513015,226
Muscle_Skeletal,102.30104607721044,102.30104607721044,32.160386602194464,803
Prostate,83.3462448979592,83.3462448979592,18.062518361864107,245
Pancreas,26.990801829268293,26.990801829268293,9.357057333664493,328
Nerve_Tibial,120.25486268174477,120.25486268174477,18.573288211765274,619
Brain_Hippocampus,45.91869035532995,45.91869035532995,23.44211186326232,197
Spleen,112.2695020746888,112.2695020746888,32.024073332121816,241
Colon_Sigmoid,82.09286863270778,82.09286863270778,18.147019048594036,373
Brain_Anterior_cingulate_cortex_BA24,49.81153409090909,49.81153409090909,23.056484604242165,176
Esophagus_Gastroesophageal_Junction,79.21130666666667,79.21130666666667,20.498470606997866,375
Brain_Hypothalamus,58.83498019801981,58.83498019801981,29.04424488619921,202
Brain_Cortex,51.21035294117647,51.21035294117647,16.467823417523235,255
Heart_Left_Ventricle,54.34616203703704,54.34616203703704,30.194631344944042,432
Artery_Tibial,109.29303167420814,109.29303167420814,18.52946316377676,663
Uterus,128.40605633802818,128.40605633802818,23.58714907208878,142
Ovary,144.81605555555558,144.81605555555558,32.49949296180928,180
Cells_EBV-transformed_lymphocytes,100.12954022988507,100.12954022988507,19.20656463493583,174
Artery_Coronary,98.60179166666667,98.60179166666667,23.472678047180665,240
Brain_Spinal_cord_cervical_c-1,72.35886792452831,72.35886792452831,27.44246601267404,159
Adipose_Visceral_Omentum,85.94443622920518,85.94443622920518,24.584203438249794,541
Brain_Nucleus_accumbens_basal_ganglia,51.30365853658536,51.30365853658536,26.551317179927135,246
Brain_Cerebellar_Hemisphere,116.88999999999999,116.88999999999999,39.92953217275258,215
Esophagus_Mucosa,57.46704504504504,57.46704504504504,13.685093630101242,555
Cells_Cultured_fibroblasts,123.8393253968254,123.8393253968254,44.817757755818135,504
Artery_Aorta,111.0511574074074,111.0511574074074,18.936845785136384,432
Brain_Putamen_basal_ganglia,39.492785365853656,39.492785365853656,21.358622676722746,205
Kidney_Medulla,79.4075,79.4075,30.88816551286269,4
Lung,92.71942906574395,92.71942906574395,33.350995345034065,578
Kidney_Cortex,44.125764705882354,44.125764705882354,21.975868710740322,85
Brain_Substantia_nigra,48.407395683453245,48.407395683453245,23.383203678142703,139
Cervix_Endocervix,118.40899999999999,118.40899999999999,25.11275430931462,10
Skin_Sun_Exposed_Lower_leg,82.31299572039943,82.31299572039943,17.644688196550167,701
Cervix_Ectocervix,97.16555555555554,97.16555555555554,20.363874937475327,9
