tissueSiteDetailId,mean,median,std,count
Thyroid,21.43613169984686,21.43613169984686,5.609816964455428,653
Testis,24.556509695290863,24.556509695290863,6.3494237752418785,361
Small_Intestine_Terminal_Ileum,12.514962566844918,12.514962566844918,5.113378028227653,187
Skin_Not_Sun_Exposed_Suprapubic,19.631220198675496,19.631220198675496,3.5155325846634424,604
Brain_Frontal_Cortex_BA9,5.778157894736841,5.778157894736841,1.861076670155864,209
Fallopian_Tube,22.46111111111111,22.46111111111111,3.3140322684824914,9
Bladder,21.42857142857143,21.42857142857143,5.281712642256689,21
Vagina,21.230826923076922,21.230826923076922,7.301924099398577,156
Whole_Blood,5.065292450331126,5.065292450331126,2.8059980675194938,755
Brain_Amygdala,6.720480263157894,6.720480263157894,2.1287293713510325,152
Pituitary,15.87002826855124,15.87002826855124,3.496884012124779,283
Minor_Salivary_Gland,10.285006172839505,10.285006172839505,2.8818583114237923,162
Adipose_Subcutaneous,16.405689291101055,16.405689291101055,4.537815377601598,663
Adrenal_Gland,9.584562015503876,9.584562015503876,2.2160536310672807,258
Heart_Atrial_Appendage,9.22181818181818,9.22181818181818,3.1627893054578218,429
Breast_Mammary_Tissue,16.64035294117647,16.64035294117647,5.22099687073592,459
Stomach,12.52158774373259,12.52158774373259,6.19765811485244,359
Brain_Caudate_basal_ganglia,6.601495934959349,6.601495934959349,1.9430159499321646,246
Colon_Transverse,14.339766009852216,14.339766009852216,5.758720675176626,406
Brain_Cerebellum,10.662203319502074,10.662203319502074,2.1952312017645426,241
Esophagus_Muscularis,17.7732213592233,17.7732213592233,3.8594628170818006,515
Liver,4.7998938053097335,4.7998938053097335,1.773394092747496,226
Muscle_Skeletal,5.246956413449564,5.246956413449564,1.658510896216792,803
Prostate,20.532534693877547,20.532534693877547,5.084745978024982,245
Pancreas,4.469359756097561,4.469359756097561,1.7040564422519662,328
Nerve_Tibial,24.010080775444266,24.010080775444266,5.097093298185335,619
Brain_Hippocampus,5.803401015228427,5.803401015228427,2.0646902931673496,197
Spleen,12.83263070539419,12.83263070539419,3.7224472743202854,241
Colon_Sigmoid,21.553217158176945,21.553217158176945,6.532952067961261,373
Brain_Anterior_cingulate_cortex_BA24,6.276039772727273,6.276039772727273,1.576280054723186,176
Esophagus_Gastroesophageal_Junction,19.66969866666667,19.66969866666667,4.427054732874317,375
Brain_Hypothalamus,8.807930693069308,8.807930693069308,2.625571544595692,202
Brain_Cortex,5.331780392156864,5.331780392156864,1.2996141775911512,255
Heart_Left_Ventricle,7.2320208333333325,7.2320208333333325,2.972088394240165,432
Artery_Tibial,25.088506787330317,25.088506787330317,5.918207101539375,663
Uterus,25.309154929577467,25.309154929577467,6.4846974250389415,142
Ovary,28.08322222222222,28.08322222222222,6.0627526435839325,180
Cells_EBV-transformed_lymphocytes,8.692810344827587,8.692810344827587,1.7898891456417316,174
Artery_Coronary,21.824370833333333,21.824370833333333,5.5621917045635865,240
Brain_Spinal_cord_cervical_c-1,9.74922641509434,9.74922641509434,2.934608301944763,159
Adipose_Visceral_Omentum,13.866146025878006,13.866146025878006,4.348610220861751,541
Brain_Nucleus_accumbens_basal_ganglia,7.731869918699187,7.731869918699187,2.084080019527634,246
Brain_Cerebellar_Hemisphere,11.659976744186046,11.659976744186046,2.871017384606889,215
Esophagus_Mucosa,13.94803963963964,13.94803963963964,4.622313637973744,555
Cells_Cultured_fibroblasts,21.872083333333336,21.872083333333336,3.4814711109285623,504
Artery_Aorta,24.52210648148148,24.52210648148148,5.052891174381571,432
Brain_Putamen_basal_ganglia,6.261019512195122,6.261019512195122,1.8405891182059888,205
Kidney_Medulla,20.765,20.765,9.087234177680246,4
Lung,15.272136678200695,15.272136678200695,4.505300178986119,578
Kidney_Cortex,12.54624705882353,12.54624705882353,8.126299090941247,85
Brain_Substantia_nigra,8.338179856115108,8.338179856115108,2.3117792153044476,139
Cervix_Endocervix,29.987000000000002,29.987000000000002,3.734750460204806,10
Skin_Sun_Exposed_Lower_leg,20.724522111269614,20.724522111269614,3.5445910779659924,701
Cervix_Ectocervix,29.939999999999998,29.939999999999998,8.251600518148654,9
