tissueSiteDetailId,mean,median,std,count
Thyroid,31.52833231240428,31.52833231240428,7.068181636466121,653
Testis,46.591606648199445,46.591606648199445,6.884589814946611,361
Small_Intestine_Terminal_Ileum,29.92368983957219,29.92368983957219,9.62870800969092,187
Skin_Not_Sun_Exposed_Suprapubic,41.524718543046355,41.524718543046355,7.498860007417674,604
Brain_Frontal_Cortex_BA9,9.319583732057417,9.319583732057417,4.585820409340187,209
Fallopian_Tube,26.839999999999996,26.839999999999996,3.0859826455910104,9
Bladder,43.034285714285716,43.034285714285716,14.622110645453724,21
Vagina,33.38326923076924,33.38326923076924,6.27834854607295,156
Whole_Blood,10.780856688741721,10.780856688741721,6.605227670265777,755
Brain_Amygdala,11.615559210526316,11.615559210526316,4.605781339413989,152
Pituitary,16.79835335689046,16.79835335689046,3.0508076325504287,283
Minor_Salivary_Gland,28.074456790123456,28.074456790123456,7.6730336147492,162
Adipose_Subcutaneous,23.83536802413273,23.83536802413273,5.38995967829428,663
Adrenal_Gland,11.95072480620155,11.95072480620155,2.8991791523811887,258
Heart_Atrial_Appendage,8.899158508158509,8.899158508158509,3.131197280345267,429
Breast_Mammary_Tissue,29.655403050108934,29.655403050108934,11.652140950240039,459
Stomach,22.227027855153203,22.227027855153203,8.130382824215898,359
Brain_Caudate_basal_ganglia,9.992764227642276,9.992764227642276,3.5101672535170496,246
Colon_Transverse,28.694517241379312,28.694517241379312,11.48800966175686,406
Brain_Cerebellum,14.008240663900414,14.008240663900414,3.247652901630157,241
Esophagus_Muscularis,33.44402330097087,33.44402330097087,11.96399832829548,515
Liver,8.9365,8.9365,3.1622472199511056,226
Muscle_Skeletal,16.306854296388543,16.306854296388543,8.670228363509699,803
Prostate,33.539183673469395,33.539183673469395,8.534348853545836,245
Pancreas,14.008131097560973,14.008131097560973,4.68062774719518,328
Nerve_Tibial,32.13017770597739,32.13017770597739,6.278514029412697,619
Brain_Hippocampus,11.632730964467006,11.632730964467006,5.356387848680106,197
Spleen,24.717095435684644,24.717095435684644,5.639715924839099,241
Colon_Sigmoid,43.03743431635389,43.03743431635389,14.865621463103773,373
Brain_Anterior_cingulate_cortex_BA24,7.7734375,7.7734375,3.8050861262147446,176
Esophagus_Gastroesophageal_Junction,29.412861333333336,29.412861333333336,10.846951879649794,375
Brain_Hypothalamus,11.86938118811881,11.86938118811881,5.539511587849902,202
Brain_Cortex,9.520941176470588,9.520941176470588,3.8289838134417096,255
Heart_Left_Ventricle,5.988849768518519,5.988849768518519,3.7734258694483676,432
Artery_Tibial,42.69390648567119,42.69390648567119,11.302472812510082,663
Uterus,34.681408450704225,34.681408450704225,7.273646487665881,142
Ovary,35.985388888888885,35.985388888888885,9.43288946917403,180
Cells_EBV-transformed_lymphocytes,86.28017241379311,86.28017241379311,13.775897887758592,174
Artery_Coronary,27.1805,27.1805,8.10130404626317,240
Brain_Spinal_cord_cervical_c-1,19.14546540880503,19.14546540880503,5.050345574800212,159
Adipose_Visceral_Omentum,20.83604990757856,20.83604990757856,6.232993031341178,541
Brain_Nucleus_accumbens_basal_ganglia,9.312873983739836,9.312873983739836,5.110351720149221,246
Brain_Cerebellar_Hemisphere,13.84513488372093,13.84513488372093,4.52880148583325,215
Esophagus_Mucosa,30.539801801801808,30.539801801801808,6.37846917133935,555
Cells_Cultured_fibroblasts,49.23257936507937,49.23257936507937,15.082143799899402,504
Artery_Aorta,24.022060185185182,24.022060185185182,4.652755572028732,432
Brain_Putamen_basal_ganglia,10.452112195121952,10.452112195121952,3.705185147554189,205
Kidney_Medulla,18.342499999999998,18.342499999999998,3.8546295217569213,4
Lung,27.709186851211072,27.709186851211072,5.784112340468739,578
Kidney_Cortex,15.706505882352943,15.706505882352943,8.058202080341028,85
Brain_Substantia_nigra,14.279971223021583,14.279971223021583,5.861828915056095,139
Cervix_Endocervix,38.388999999999996,38.388999999999996,4.330520638445221,10
Skin_Sun_Exposed_Lower_leg,42.607703281027106,42.607703281027106,7.579081467753164,701
Cervix_Ectocervix,35.51555555555555,35.51555555555555,4.9342726833425266,9
