tissueSiteDetailId,mean,median,std,count
Thyroid,11.00022511485452,11.00022511485452,2.29870668275349,653
Testis,23.812770083102492,23.812770083102492,4.8491361511626145,361
Small_Intestine_Terminal_Ileum,15.23755080213904,15.23755080213904,5.314525959345088,187
Skin_Not_Sun_Exposed_Suprapubic,10.26896688741722,10.26896688741722,2.532075149976541,604
Brain_Frontal_Cortex_BA9,8.692799043062202,8.692799043062202,3.1600182450262224,209
Fallopian_Tube,12.714555555555556,12.714555555555556,2.180415307591709,9
Bladder,23.436190476190475,23.436190476190475,11.3406670149807,21
Vagina,13.481852564102564,13.481852564102564,3.2070716149857446,156
Whole_Blood,2.4922205298013242,2.4922205298013242,1.5948129864462064,755
Brain_Amygdala,5.960276315789474,5.960276315789474,2.8461305361688423,152
Pituitary,12.193957597173144,12.193957597173144,2.7663185659095726,283
Minor_Salivary_Gland,8.686617283950618,8.686617283950618,2.258662122125283,162
Adipose_Subcutaneous,10.055565610859729,10.055565610859729,2.0881971349355,663
Adrenal_Gland,9.969387596899224,9.969387596899224,3.1012596873235654,258
Heart_Atrial_Appendage,6.92067132867133,6.92067132867133,3.1008505520347818,429
Breast_Mammary_Tissue,9.476899782135076,9.476899782135076,2.231669660992675,459
Stomach,13.706621169916437,13.706621169916437,7.446575785667979,359
Brain_Caudate_basal_ganglia,6.3700731707317075,6.3700731707317075,2.6884642068277587,246
Colon_Transverse,20.94450246305419,20.94450246305419,16.563416039432024,406
Brain_Cerebellum,21.39443153526971,21.39443153526971,4.87381344688347,241
Esophagus_Muscularis,18.430036893203884,18.430036893203884,5.994882794922057,515
Liver,5.9320973451327434,5.9320973451327434,2.0788363766274176,226
Muscle_Skeletal,6.568531755915319,6.568531755915319,1.9310917236774567,803
Prostate,15.271342857142859,15.271342857142859,5.342785733365419,245
Pancreas,7.139457317073171,7.139457317073171,2.6520232735215807,328
Nerve_Tibial,12.40564620355412,12.40564620355412,2.637765291121972,619
Brain_Hippocampus,6.267218274111675,6.267218274111675,3.0591137577431256,197
Spleen,9.927045643153528,9.927045643153528,2.300107701337206,241
Colon_Sigmoid,40.90524396782842,40.90524396782842,26.80618351940717,373
Brain_Anterior_cingulate_cortex_BA24,7.420909090909091,7.420909090909091,3.428358053978754,176
Esophagus_Gastroesophageal_Junction,15.891090666666665,15.891090666666665,6.052884832191966,375
Brain_Hypothalamus,7.837128712871286,7.837128712871286,3.5982612224541386,202
Brain_Cortex,6.414439215686274,6.414439215686274,2.052951977708162,255
Heart_Left_Ventricle,4.830470601851851,4.830470601851851,2.720529650151481,432
Artery_Tibial,14.622536953242836,14.622536953242836,3.5066454525774944,663
Uterus,17.339288732394365,17.339288732394365,4.385421679149857,142
Ovary,11.24993888888889,11.24993888888889,2.672432429587299,180
Cells_EBV-transformed_lymphocytes,22.550919540229884,22.550919540229884,3.6576882128595574,174
Artery_Coronary,14.131970833333332,14.131970833333332,4.122485140864586,240
Brain_Spinal_cord_cervical_c-1,7.076691823899371,7.076691823899371,2.433095233331703,159
Adipose_Visceral_Omentum,10.008545286506468,10.008545286506468,3.047047474325878,541
Brain_Nucleus_accumbens_basal_ganglia,6.3270943089430896,6.3270943089430896,2.803078195652633,246
Brain_Cerebellar_Hemisphere,24.86446511627907,24.86446511627907,6.963615367297856,215
Esophagus_Mucosa,11.845517117117119,11.845517117117119,2.441510771613593,555
Cells_Cultured_fibroblasts,15.527908730158732,15.527908730158732,4.004247021095917,504
Artery_Aorta,12.923768518518521,12.923768518518521,2.6612117179073587,432
Brain_Putamen_basal_ganglia,5.629209756097561,5.629209756097561,2.682569039850299,205
Kidney_Medulla,8.6395,8.6395,1.8161168051642498,4
Lung,13.468759515570934,13.468759515570934,3.2048809530364926,578
Kidney_Cortex,6.75670588235294,6.75670588235294,2.778916440644275,85
Brain_Substantia_nigra,6.8862014388489206,6.8862014388489206,3.082388101045285,139
Cervix_Endocervix,13.059999999999999,13.059999999999999,2.2529003528784846,10
Skin_Sun_Exposed_Lower_leg,9.982854493580598,9.982854493580598,2.4588837304640045,701
Cervix_Ectocervix,13.007555555555557,13.007555555555557,1.7194311146494619,9
