tissueSiteDetailId,mean,median,std,count
Thyroid,42.796967840735064,42.796967840735064,8.651864566925301,653
Testis,35.02576177285319,35.02576177285319,5.896217815727761,361
Small_Intestine_Terminal_Ileum,30.372406417112302,30.372406417112302,11.197122915679538,187
Skin_Not_Sun_Exposed_Suprapubic,29.240778145695366,29.240778145695366,6.377279430724016,604
Brain_Frontal_Cortex_BA9,12.35213875598086,12.35213875598086,4.173897841499369,209
Fallopian_Tube,34.87111111111111,34.87111111111111,7.503587948359467,9
Bladder,31.415714285714287,31.415714285714287,9.551034634270469,21
Vagina,30.997756410256407,30.997756410256407,5.657472999099141,156
Whole_Blood,13.207896688741721,13.207896688741721,9.169727826225195,755
Brain_Amygdala,9.427105263157895,9.427105263157895,4.161159136267288,152
Pituitary,24.38448409893993,24.38448409893993,5.895553750977586,283
Minor_Salivary_Gland,26.321913580246918,26.321913580246918,6.4446344353172815,162
Adipose_Subcutaneous,26.16296832579186,26.16296832579186,4.8072575447505255,663
Adrenal_Gland,20.204593023255814,20.204593023255814,5.937760805293656,258
Heart_Atrial_Appendage,11.309114219114221,11.309114219114221,3.9045299599822787,429
Breast_Mammary_Tissue,27.229407407407404,27.229407407407404,7.912119038220912,459
Stomach,22.481281337047353,22.481281337047353,6.617541190316017,359
Brain_Caudate_basal_ganglia,10.843378048780488,10.843378048780488,4.20975723371731,246
Colon_Transverse,22.871362068965514,22.871362068965514,6.008927052691777,406
Brain_Cerebellum,31.289518672199172,31.289518672199172,7.1054484267417655,241
Esophagus_Muscularis,23.144906796116505,23.144906796116505,5.6288492440881965,515
Liver,10.123469026548674,10.123469026548674,3.078790917637534,226
Muscle_Skeletal,14.446108343711083,14.446108343711083,4.586166261247878,803
Prostate,26.385755102040818,26.385755102040818,6.376233289367097,245
Pancreas,10.471173780487804,10.471173780487804,3.149714091309791,328
Nerve_Tibial,39.55600969305331,39.55600969305331,6.618603394591488,619
Brain_Hippocampus,9.044629441624364,9.044629441624364,4.341916404153358,197
Spleen,37.795643153526974,37.795643153526974,8.077457573513692,241
Colon_Sigmoid,27.269008042895443,27.269008042895443,6.291197641254757,373
Brain_Anterior_cingulate_cortex_BA24,10.329636363636364,10.329636363636364,3.824434584418443,176
Esophagus_Gastroesophageal_Junction,23.538813333333334,23.538813333333334,6.024835491183325,375
Brain_Hypothalamus,10.790846534653467,10.790846534653467,5.536869248095695,202
Brain_Cortex,13.84156862745098,13.84156862745098,3.647564724283764,255
Heart_Left_Ventricle,9.53736712962963,9.53736712962963,5.308434350912453,432
Artery_Tibial,31.69051583710407,31.69051583710407,7.046420227141699,663
Uterus,38.276338028169015,38.276338028169015,8.374520249355404,142
Ovary,37.10633333333333,37.10633333333333,10.09287052549692,180
Cells_EBV-transformed_lymphocytes,50.06666666666667,50.06666666666667,9.58918891571663,174
Artery_Coronary,25.931916666666666,25.931916666666666,5.610199386806339,240
Brain_Spinal_cord_cervical_c-1,13.11522641509434,13.11522641509434,6.103091363213394,159
Adipose_Visceral_Omentum,22.165499075785583,22.165499075785583,5.2653315689479925,541
Brain_Nucleus_accumbens_basal_ganglia,11.599910569105694,11.599910569105694,5.153555267428607,246
Brain_Cerebellar_Hemisphere,28.139102325581398,28.139102325581398,9.151474166607674,215
Esophagus_Mucosa,28.187963963963963,28.187963963963963,5.653895539667865,555
Cells_Cultured_fibroblasts,25.710521825396828,25.710521825396828,6.970761554544619,504
Artery_Aorta,28.651712962962964,28.651712962962964,5.736828862628832,432
Brain_Putamen_basal_ganglia,8.899980487804878,8.899980487804878,3.8740727393614045,205
Kidney_Medulla,15.864749999999999,15.864749999999999,6.190754613736519,4
Lung,31.159377162629763,31.159377162629763,6.518389607278873,578
Kidney_Cortex,11.94124705882353,11.94124705882353,7.122831627785783,85
Brain_Substantia_nigra,9.309215827338129,9.309215827338129,4.1480970149581715,139
Cervix_Endocervix,34.22500000000001,34.22500000000001,8.25166316568969,10
Skin_Sun_Exposed_Lower_leg,30.245406562054207,30.245406562054207,6.5813745977930935,701
Cervix_Ectocervix,30.628888888888884,30.628888888888884,7.955247666295423,9
