tissueSiteDetailId,mean,median,std,count
Thyroid,58.767473200612564,58.767473200612564,13.597726125711743,653
Testis,70.41235457063712,70.41235457063712,10.283075100093788,361
Small_Intestine_Terminal_Ileum,43.81957219251336,43.81957219251336,18.28557988969839,187
Skin_Not_Sun_Exposed_Suprapubic,46.27413907284768,46.27413907284768,8.280128495451539,604
Brain_Frontal_Cortex_BA9,34.41398564593302,34.41398564593302,13.5115751848506,209
Fallopian_Tube,67.86222222222221,67.86222222222221,14.134000595709132,9
Bladder,54.086666666666666,54.086666666666666,8.124682167165698,21
Vagina,55.74397435897437,55.74397435897437,16.78639496733419,156
Whole_Blood,13.593156291390729,13.593156291390729,7.9708496654257655,755
Brain_Amygdala,20.189032894736844,20.189032894736844,9.921052257047931,152
Pituitary,67.24819787985865,67.24819787985865,11.918121217714512,283
Minor_Salivary_Gland,36.980246913580245,36.980246913580245,7.881338871547745,162
Adipose_Subcutaneous,45.72960784313726,45.72960784313726,8.696153403034524,663
Adrenal_Gland,36.9509534883721,36.9509534883721,8.554597621788233,258
Heart_Atrial_Appendage,19.83036363636364,19.83036363636364,5.8579806407256,429
Breast_Mammary_Tissue,47.35864923747276,47.35864923747276,13.552957355404073,459
Stomach,33.24657381615599,33.24657381615599,11.876691140192932,359
Brain_Caudate_basal_ganglia,23.130768292682927,23.130768292682927,10.060652467929605,246
Colon_Transverse,36.99837438423645,36.99837438423645,13.895963613457539,406
Brain_Cerebellum,86.50871369294605,86.50871369294605,20.747951486268096,241
Esophagus_Muscularis,48.880368932038834,48.880368932038834,8.811706757512646,515
Liver,15.834526548672567,15.834526548672567,4.641590105715084,226
Muscle_Skeletal,27.204678704856786,27.204678704856786,7.825818732774158,803
Prostate,56.25236734693878,56.25236734693878,11.64479013348078,245
Pancreas,16.790521341463414,16.790521341463414,5.526409092427162,328
Nerve_Tibial,72.73977382875606,72.73977382875606,13.266100125877834,619
Brain_Hippocampus,22.95861421319797,22.95861421319797,10.885328064392118,197
Spleen,59.091244813278,59.091244813278,13.907246689536896,241
Colon_Sigmoid,52.90008042895443,52.90008042895443,11.038842959338204,373
Brain_Anterior_cingulate_cortex_BA24,25.290369318181817,25.290369318181817,11.928018170799467,176
Esophagus_Gastroesophageal_Junction,49.80071999999999,49.80071999999999,10.409692112718801,375
Brain_Hypothalamus,28.337183168316827,28.337183168316827,13.61444648380935,202
Brain_Cortex,37.21093333333334,37.21093333333334,13.102366042558979,255
Heart_Left_Ventricle,14.522479166666667,14.522479166666667,6.969029515871237,432
Artery_Tibial,47.3010407239819,47.3010407239819,7.910066822543585,663
Uterus,74.80415492957745,74.80415492957745,17.12309807441801,142
Ovary,66.02394444444445,66.02394444444445,15.162414293876019,180
Cells_EBV-transformed_lymphocytes,56.374655172413796,56.374655172413796,5.947880685690398,174
Artery_Coronary,47.606,47.606,11.606016859083624,240
Brain_Spinal_cord_cervical_c-1,26.786685534591193,26.786685534591193,10.72213992014417,159
Adipose_Visceral_Omentum,38.8075415896488,38.8075415896488,11.631019812015365,541
Brain_Nucleus_accumbens_basal_ganglia,26.371048780487804,26.371048780487804,12.336307049665905,246
Brain_Cerebellar_Hemisphere,86.02037209302325,86.02037209302325,24.65666623104163,215
Esophagus_Mucosa,33.90634234234234,33.90634234234234,8.369286350037727,555
Cells_Cultured_fibroblasts,52.190694444444446,52.190694444444446,8.798607580241333,504
Artery_Aorta,50.907106481481485,50.907106481481485,8.430156033426721,432
Brain_Putamen_basal_ganglia,19.890634146341462,19.890634146341462,9.90455566321192,205
Kidney_Medulla,32.0525,32.0525,13.630074055191335,4
Lung,47.885086505190316,47.885086505190316,11.793924616703684,578
Kidney_Cortex,26.06035294117648,26.06035294117648,14.040514356847625,85
Brain_Substantia_nigra,20.28131654676259,20.28131654676259,9.404131950452673,139
Cervix_Endocervix,75.361,75.361,13.510689434666167,10
Skin_Sun_Exposed_Lower_leg,47.89990014265336,47.89990014265336,8.662023159236023,701
Cervix_Ectocervix,74.19222222222223,74.19222222222223,24.437507045876917,9
