tissueSiteDetailId,mean,median,std,count
Thyroid,77.19869831546707,77.19869831546707,15.094239613687675,653
Testis,56.8517728531856,56.8517728531856,13.129948792959745,361
Small_Intestine_Terminal_Ileum,58.33176470588236,58.33176470588236,18.46761103428434,187
Skin_Not_Sun_Exposed_Suprapubic,65.26334437086092,65.26334437086092,13.373717196907734,604
Brain_Frontal_Cortex_BA9,69.42961722488039,69.42961722488039,29.100437785011422,209
Fallopian_Tube,86.27444444444444,86.27444444444444,16.149586930466405,9
Bladder,76.42380952380952,76.42380952380952,16.077508239830387,21
Vagina,79.41980769230769,79.41980769230769,15.96857870106944,156
Whole_Blood,35.15053245033112,35.15053245033112,20.906497723107474,755
Brain_Amygdala,36.71556578947368,36.71556578947368,17.24682752965823,152
Pituitary,48.17865724381626,48.17865724381626,14.521616285378222,283
Minor_Salivary_Gland,52.85574074074075,52.85574074074075,13.055285709057856,162
Adipose_Subcutaneous,69.664419306184,69.664419306184,12.782513434395524,663
Adrenal_Gland,50.09093023255814,50.09093023255814,13.656641961964993,258
Heart_Atrial_Appendage,33.40744055944056,33.40744055944056,11.135026677932194,429
Breast_Mammary_Tissue,64.19483660130719,64.19483660130719,14.225164135786851,459
Stomach,41.40540389972145,41.40540389972145,21.745706092743056,359
Brain_Caudate_basal_ganglia,41.706349593495936,41.706349593495936,19.93192391351233,246
Colon_Transverse,56.24987684729064,56.24987684729064,19.93503806356213,406
Brain_Cerebellum,88.95107883817427,88.95107883817427,26.38766597955485,241
Esophagus_Muscularis,77.76770873786408,77.76770873786408,22.96791815260323,515
Liver,17.124610619469028,17.124610619469028,5.906887335134786,226
Muscle_Skeletal,54.599103362391034,54.599103362391034,18.57008052896729,803
Prostate,61.71048979591836,61.71048979591836,18.152437643830684,245
Pancreas,16.48868292682927,16.48868292682927,5.353243281523073,328
Nerve_Tibial,69.0232633279483,69.0232633279483,12.635633474129122,619
Brain_Hippocampus,36.04569543147208,36.04569543147208,18.543236163623877,197
Spleen,55.81224066390042,55.81224066390042,12.264358100884374,241
Colon_Sigmoid,72.95222520107238,72.95222520107238,18.454101141369083,373
Brain_Anterior_cingulate_cortex_BA24,49.63404545454546,49.63404545454546,24.560447358557607,176
Esophagus_Gastroesophageal_Junction,74.18016,74.18016,22.52361359938498,375
Brain_Hypothalamus,51.570524752475244,51.570524752475244,28.43957530026228,202
Brain_Cortex,46.55274509803922,46.55274509803922,16.13047361769342,255
Heart_Left_Ventricle,25.86811805555556,25.86811805555556,13.723435334393011,432
Artery_Tibial,76.73770739064857,76.73770739064857,16.12031910219559,663
Uterus,102.83366197183096,102.83366197183096,22.206833977907717,142
Ovary,92.13494444444444,92.13494444444444,20.06437075728522,180
Cells_EBV-transformed_lymphocytes,80.13775862068967,80.13775862068967,11.717064730373346,174
Artery_Coronary,67.65816666666666,67.65816666666666,16.301568660885234,240
Brain_Spinal_cord_cervical_c-1,41.42841509433963,41.42841509433963,16.962203872287798,159
Adipose_Visceral_Omentum,59.53946395563771,59.53946395563771,13.131992452613693,541
Brain_Nucleus_accumbens_basal_ganglia,47.8034918699187,47.8034918699187,24.989237649573155,246
Brain_Cerebellar_Hemisphere,130.81381395348836,130.81381395348836,44.22918318247176,215
Esophagus_Mucosa,65.86066666666666,65.86066666666666,13.302007641829984,555
Cells_Cultured_fibroblasts,95.43105158730158,95.43105158730158,14.585114635608686,504
Artery_Aorta,70.73773148148149,70.73773148148149,14.785368813963851,432
Brain_Putamen_basal_ganglia,34.31269268292683,34.31269268292683,18.17920055684639,205
Kidney_Medulla,30.945,30.945,8.58325550126524,4
Lung,63.941107266435985,63.941107266435985,12.776664179780589,578
Kidney_Cortex,25.53534117647058,25.53534117647058,14.493126003529634,85
Brain_Substantia_nigra,31.071057553956837,31.071057553956837,14.303920517443789,139
Cervix_Endocervix,100.673,100.673,23.06137075284121,10
Skin_Sun_Exposed_Lower_leg,69.65243937232525,69.65243937232525,13.546692314046991,701
Cervix_Ectocervix,92.92777777777778,92.92777777777778,20.224898174597552,9
