tissueSiteDetailId,mean,median,std,count
Thyroid,89.81598774885146,89.81598774885146,16.44617479452224,653
Testis,155.77404432132965,155.77404432132965,33.32459592161255,361
Small_Intestine_Terminal_Ileum,59.377593582887705,59.377593582887705,16.421617619016693,187
Skin_Not_Sun_Exposed_Suprapubic,54.09014900662251,54.09014900662251,10.13919954246404,604
Brain_Frontal_Cortex_BA9,51.72846889952153,51.72846889952153,17.154146500287883,209
Fallopian_Tube,85.4111111111111,85.4111111111111,9.65439271862462,9
Bladder,72.69809523809525,72.69809523809525,15.241834228779567,21
Vagina,72.77153846153847,72.77153846153847,16.011993507826393,156
Whole_Blood,48.2019761589404,48.2019761589404,22.29613261495225,755
Brain_Amygdala,37.00169736842105,37.00169736842105,15.712898222998481,152
Pituitary,88.88731448763251,88.88731448763251,16.82934532791205,283
Minor_Salivary_Gland,57.37228395061728,57.37228395061728,11.35074209107658,162
Adipose_Subcutaneous,65.1050527903469,65.1050527903469,13.305557825188895,663
Adrenal_Gland,60.82042635658914,60.82042635658914,14.607453981913617,258
Heart_Atrial_Appendage,40.685044289044285,40.685044289044285,11.892782777445811,429
Breast_Mammary_Tissue,68.90407407407407,68.90407407407407,18.81229781810631,459
Stomach,52.300362116991636,52.300362116991636,21.896936994237244,359
Brain_Caudate_basal_ganglia,38.963142276422765,38.963142276422765,13.684703688452046,246
Colon_Transverse,53.56903940886699,53.56903940886699,17.49557328426951,406
Brain_Cerebellum,76.62203319502073,76.62203319502073,20.484755155759835,241
Esophagus_Muscularis,73.22576699029126,73.22576699029126,16.49156157107333,515
Liver,33.08985398230089,33.08985398230089,12.401209815407466,226
Muscle_Skeletal,47.87412204234122,47.87412204234122,13.395259252098624,803
Prostate,76.68044897959183,76.68044897959183,22.98449538192393,245
Pancreas,20.615091463414632,20.615091463414632,5.808281304408959,328
Nerve_Tibial,95.01153473344104,95.01153473344104,16.00670655294389,619
Brain_Hippocampus,39.12030456852792,39.12030456852792,19.38384400171629,197
Spleen,75.65273858921161,75.65273858921161,15.719625890690994,241
Colon_Sigmoid,71.89257372654156,71.89257372654156,14.695829516300819,373
Brain_Anterior_cingulate_cortex_BA24,38.262767045454545,38.262767045454545,15.354027799483857,176
Esophagus_Gastroesophageal_Junction,77.1096,77.1096,18.8579257141394,375
Brain_Hypothalamus,43.98088118811881,43.98088118811881,19.553654809818223,202
Brain_Cortex,46.089921568627446,46.089921568627446,13.974703251741722,255
Heart_Left_Ventricle,27.872155092592592,27.872155092592592,14.176403428843834,432
Artery_Tibial,78.44253393665157,78.44253393665157,13.076531079471257,663
Uterus,87.72542253521127,87.72542253521127,14.17801266508544,142
Ovary,103.32972222222223,103.32972222222223,14.842543523809281,180
Cells_EBV-transformed_lymphocytes,65.08080459770116,65.08080459770116,8.292565111847585,174
Artery_Coronary,65.53629166666666,65.53629166666666,11.140975757607466,240
Brain_Spinal_cord_cervical_c-1,65.1851572327044,65.1851572327044,23.28730087854714,159
Adipose_Visceral_Omentum,59.2951201478743,59.2951201478743,13.651278864427429,541
Brain_Nucleus_accumbens_basal_ganglia,37.766304878048786,37.766304878048786,15.789003930148233,246
Brain_Cerebellar_Hemisphere,84.29623255813955,84.29623255813955,27.337444075792444,215
Esophagus_Mucosa,61.845927927927924,61.845927927927924,12.024588891634659,555
Cells_Cultured_fibroblasts,78.88984126984126,78.88984126984126,17.997530650025695,504
Artery_Aorta,73.24006944444444,73.24006944444444,11.318881686547764,432
Brain_Putamen_basal_ganglia,38.33053170731707,38.33053170731707,15.751318334766172,205
Kidney_Medulla,44.707499999999996,44.707499999999996,9.036648645930635,4
Lung,66.79882352941176,66.79882352941176,14.285240586560555,578
Kidney_Cortex,37.392117647058825,37.392117647058825,18.484816987056774,85
Brain_Substantia_nigra,45.09928057553957,45.09928057553957,20.465568404759992,139
Cervix_Endocervix,89.98700000000001,89.98700000000001,8.997128486356079,10
Skin_Sun_Exposed_Lower_leg,56.895378031383736,56.895378031383736,10.197976626870611,701
Cervix_Ectocervix,85.07999999999998,85.07999999999998,10.804270760521815,9
