tissueSiteDetailId,mean,median,std,count
Thyroid,51.720764165390506,51.720764165390506,11.597363427439818,653
Testis,79.65349030470915,79.65349030470915,17.860242838336937,361
Small_Intestine_Terminal_Ileum,34.9655614973262,34.9655614973262,12.157973773988774,187
Skin_Not_Sun_Exposed_Suprapubic,39.99711920529801,39.99711920529801,8.3225422149464,604
Brain_Frontal_Cortex_BA9,10.463392344497608,10.463392344497608,3.8691819405564267,209
Fallopian_Tube,42.68222222222222,42.68222222222222,8.403686727697789,9
Bladder,35.44047619047619,35.44047619047619,8.305680486550829,21
Vagina,34.516666666666666,34.516666666666666,6.40507574499672,156
Whole_Blood,22.994380132450335,22.994380132450335,12.484256523646675,755
Brain_Amygdala,6.858210526315789,6.858210526315789,3.6690084269810037,152
Pituitary,41.89667844522968,41.89667844522968,9.974271899308617,283
Minor_Salivary_Gland,28.4916049382716,28.4916049382716,6.87393896760409,162
Adipose_Subcutaneous,30.078114630467574,30.078114630467574,6.394716185094977,663
Adrenal_Gland,21.519174418604653,21.519174418604653,5.160493048957419,258
Heart_Atrial_Appendage,10.857512820512824,10.857512820512824,3.4246577230771407,429
Breast_Mammary_Tissue,31.83346405228758,31.83346405228758,9.898898091463431,459
Stomach,25.18573537604457,25.18573537604457,8.602790565886364,359
Brain_Caudate_basal_ganglia,7.901073170731706,7.901073170731706,3.3326639950029664,246
Colon_Transverse,27.18369458128079,27.18369458128079,7.491470923415146,406
Brain_Cerebellum,47.11775933609959,47.11775933609959,12.313191554821698,241
Esophagus_Muscularis,32.25520582524272,32.25520582524272,8.86334505924199,515
Liver,12.103216814159293,12.103216814159293,4.044724499394301,226
Muscle_Skeletal,16.76884931506849,16.76884931506849,7.537547888261112,803
Prostate,39.872040816326525,39.872040816326525,10.809947720161265,245
Pancreas,16.492283536585365,16.492283536585365,5.724420716413971,328
Nerve_Tibial,43.58424878836834,43.58424878836834,8.375105576523229,619
Brain_Hippocampus,7.56753807106599,7.56753807106599,3.7772236016518095,197
Spleen,42.785062240663905,42.785062240663905,10.373796750516291,241
Colon_Sigmoid,34.533916890080434,34.533916890080434,8.231297133489663,373
Brain_Anterior_cingulate_cortex_BA24,8.13459659090909,8.13459659090909,3.5225282197382057,176
Esophagus_Gastroesophageal_Junction,33.06051733333334,33.06051733333334,9.509851923647368,375
Brain_Hypothalamus,8.994692574257426,8.994692574257426,4.64034228899165,202
Brain_Cortex,15.326360784313726,15.326360784313726,5.378032365899094,255
Heart_Left_Ventricle,7.861476851851852,7.861476851851852,3.7293927751963034,432
Artery_Tibial,35.83511764705882,35.83511764705882,9.212063389525976,663
Uterus,46.56218309859155,46.56218309859155,10.04777784389552,142
Ovary,48.87038888888889,48.87038888888889,10.082363499579566,180
Cells_EBV-transformed_lymphocytes,30.214482758620687,30.214482758620687,5.951460123870828,174
Artery_Coronary,29.28141666666667,29.28141666666667,7.458535356202465,240
Brain_Spinal_cord_cervical_c-1,9.581716981132077,9.581716981132077,4.342512157511976,159
Adipose_Visceral_Omentum,23.826051756007395,23.826051756007395,5.605170398730092,541
Brain_Nucleus_accumbens_basal_ganglia,8.745527235772359,8.745527235772359,4.164602361535296,246
Brain_Cerebellar_Hemisphere,37.303567441860466,37.303567441860466,12.059449278330018,215
Esophagus_Mucosa,27.960578378378376,27.960578378378376,6.703556368943621,555
Cells_Cultured_fibroblasts,21.824678571428574,21.824678571428574,7.3844743058438365,504
Artery_Aorta,30.033240740740737,30.033240740740737,5.901029348170523,432
Brain_Putamen_basal_ganglia,6.886082926829268,6.886082926829268,3.182447269381134,205
Kidney_Medulla,22.4375,22.4375,8.878643970224282,4
Lung,36.3669723183391,36.3669723183391,7.764912185489845,578
Kidney_Cortex,18.537105882352943,18.537105882352943,9.642046264422273,85
Brain_Substantia_nigra,6.657143884892087,6.657143884892087,3.0867892437632096,139
Cervix_Endocervix,44.51,44.51,4.741421727709948,10
Skin_Sun_Exposed_Lower_leg,44.754465049928676,44.754465049928676,8.783439638036269,701
Cervix_Ectocervix,36.882222222222225,36.882222222222225,6.151821370361748,9
