tissueSiteDetailId,mean,median,std,count
Thyroid,25.997534456355282,25.997534456355282,4.535523886236951,653
Testis,37.24822714681441,37.24822714681441,5.023347281407404,361
Small_Intestine_Terminal_Ileum,17.830786096256684,17.830786096256684,4.358821948390941,187
Skin_Not_Sun_Exposed_Suprapubic,26.19248344370861,26.19248344370861,5.093682048640236,604
Brain_Frontal_Cortex_BA9,12.497511961722488,12.497511961722488,4.040414554397607,209
Fallopian_Tube,26.473333333333333,26.473333333333333,6.4607085954681125,9
Bladder,22.12047619047619,22.12047619047619,4.829691379463254,21
Vagina,27.729679487179485,27.729679487179485,5.57438227230465,156
Whole_Blood,5.884372582781458,5.884372582781458,3.7305908605968607,755
Brain_Amygdala,7.631046052631578,7.631046052631578,2.9281069493940417,152
Pituitary,23.73501766784452,23.73501766784452,4.182763417328496,283
Minor_Salivary_Gland,19.223833333333335,19.223833333333335,4.126556781056569,162
Adipose_Subcutaneous,17.907155354449472,17.907155354449472,3.455752372498338,663
Adrenal_Gland,13.09867441860465,13.09867441860465,2.5720104318292756,258
Heart_Atrial_Appendage,6.934552447552447,6.934552447552447,2.2397265120205763,429
Breast_Mammary_Tissue,20.344649237472765,20.344649237472765,6.70958734863391,459
Stomach,13.317991643454038,13.317991643454038,3.5264045294354203,359
Brain_Caudate_basal_ganglia,9.325768292682927,9.325768292682927,3.3487266915115366,246
Colon_Transverse,16.057093596059115,16.057093596059115,3.0624828574742295,406
Brain_Cerebellum,31.36688796680498,31.36688796680498,6.3716837818322665,241
Esophagus_Muscularis,16.004801941747573,16.004801941747573,2.8153974703605766,515
Liver,6.298163716814161,6.298163716814161,1.5649368656756693,226
Muscle_Skeletal,7.674468244084682,7.674468244084682,3.198979484677508,803
Prostate,21.624040816326527,21.624040816326527,5.352099854011845,245
Pancreas,8.614893292682927,8.614893292682927,3.095734738463653,328
Nerve_Tibial,25.27058158319871,25.27058158319871,3.447261747407266,619
Brain_Hippocampus,8.368482233502538,8.368482233502538,3.666476703484838,197
Spleen,20.330211618257263,20.330211618257263,4.601870686828157,241
Colon_Sigmoid,18.189361930294908,18.189361930294908,3.158624234801288,373
Brain_Anterior_cingulate_cortex_BA24,8.916710227272727,8.916710227272727,2.982454853942385,176
Esophagus_Gastroesophageal_Junction,16.816493333333334,16.816493333333334,3.3503340966669115,375
Brain_Hypothalamus,10.041316831683169,10.041316831683169,4.287308656194358,202
Brain_Cortex,14.134419607843137,14.134419607843137,4.28822995071437,255
Heart_Left_Ventricle,4.569638888888889,4.569638888888889,2.1614129755865608,432
Artery_Tibial,20.65214177978884,20.65214177978884,3.4972603711446384,663
Uterus,29.890422535211272,29.890422535211272,6.95679401161595,142
Ovary,33.87222222222222,33.87222222222222,6.848526001634346,180
Cells_EBV-transformed_lymphocytes,23.63149425287356,23.63149425287356,4.130527791478211,174
Artery_Coronary,17.671212500000003,17.671212500000003,3.503713074583936,240
Brain_Spinal_cord_cervical_c-1,10.162503144654087,10.162503144654087,3.6763817526027704,159
Adipose_Visceral_Omentum,14.697144177449168,14.697144177449168,4.871473551536164,541
Brain_Nucleus_accumbens_basal_ganglia,10.281894308943087,10.281894308943087,3.8296796832939277,246
Brain_Cerebellar_Hemisphere,30.148586046511628,30.148586046511628,8.042842950494368,215
Esophagus_Mucosa,26.131063063063063,26.131063063063063,5.585758801847735,555
Cells_Cultured_fibroblasts,15.509646825396825,15.509646825396825,2.8549531773934524,504
Artery_Aorta,18.575462962962963,18.575462962962963,3.5811678558245803,432
Brain_Putamen_basal_ganglia,7.90480487804878,7.90480487804878,3.4170559858901806,205
Kidney_Medulla,13.600750000000001,13.600750000000001,3.6348922525296397,4
Lung,17.457617647058825,17.457617647058825,3.4292268567091164,578
Kidney_Cortex,11.63435294117647,11.63435294117647,7.151712886897026,85
Brain_Substantia_nigra,7.472870503597123,7.472870503597123,2.9362804735246093,139
Cervix_Endocervix,30.257999999999992,30.257999999999992,4.427574505301971,10
Skin_Sun_Exposed_Lower_leg,27.238883024251066,27.238883024251066,4.631708443098064,701
Cervix_Ectocervix,27.67111111111111,27.67111111111111,2.24150963239036,9
