tissueSiteDetailId,mean,median,std,count
Thyroid,11.560266462480856,11.560266462480856,2.271852977967554,653
Testis,8.172263157894736,8.172263157894736,1.8303043371961405,361
Small_Intestine_Terminal_Ileum,8.320925133689839,8.320925133689839,3.1177191280229133,187
Skin_Not_Sun_Exposed_Suprapubic,8.822455298013244,8.822455298013244,2.3444763602200966,604
Brain_Frontal_Cortex_BA9,4.070876076555025,4.070876076555025,1.5364959411060366,209
Fallopian_Tube,13.119444444444444,13.119444444444444,2.2550344225562453,9
Bladder,10.199285714285713,10.199285714285713,2.0940480310782235,21
Vagina,10.518038461538461,10.518038461538461,2.7714129435450277,156
Whole_Blood,3.229408609271523,3.229408609271523,2.031604088494965,755
Brain_Amygdala,2.6956203947368422,2.6956203947368422,1.4635628203992843,152
Pituitary,9.345042402826856,9.345042402826856,1.7910997406307423,283
Minor_Salivary_Gland,7.523209876543211,7.523209876543211,2.1971945592642625,162
Adipose_Subcutaneous,9.160277526395172,9.160277526395172,2.259287781011656,663
Adrenal_Gland,5.3923100775193795,5.3923100775193795,1.2699665795422561,258
Heart_Atrial_Appendage,4.1333825174825165,4.1333825174825165,1.3368761220067464,429
Breast_Mammary_Tissue,9.343470588235293,9.343470588235293,3.109398107191202,459
Stomach,6.055303621169915,6.055303621169915,2.439120139038047,359
Brain_Caudate_basal_ganglia,3.221833333333334,3.221833333333334,1.2675079247465844,246
Colon_Transverse,7.034142857142857,7.034142857142857,2.3215310302512484,406
Brain_Cerebellum,10.793244813278006,10.793244813278006,2.566967861564909,241
Esophagus_Muscularis,8.455328155339805,8.455328155339805,1.7905972857923382,515
Liver,2.4932022123893804,2.4932022123893804,0.8859992459616784,226
Muscle_Skeletal,3.2720281444582815,3.2720281444582815,1.305641089503608,803
Prostate,9.645730612244899,9.645730612244899,2.326528444911271,245
Pancreas,2.99137743902439,2.99137743902439,1.0871454235427875,328
Nerve_Tibial,12.866578352180937,12.866578352180937,2.0272172443961827,619
Brain_Hippocampus,2.835703045685279,2.835703045685279,1.464367648731227,197
Spleen,9.530908713692945,9.530908713692945,2.5814999129954352,241
Colon_Sigmoid,9.059268096514746,9.059268096514746,2.0581925835465644,373
Brain_Anterior_cingulate_cortex_BA24,3.032211931818182,3.032211931818182,1.4968699105909744,176
Esophagus_Gastroesophageal_Junction,8.755821333333333,8.755821333333333,2.057731365058347,375
Brain_Hypothalamus,3.728684158415841,3.728684158415841,2.0655530033504426,202
Brain_Cortex,3.970239215686275,3.970239215686275,1.2644791447397374,255
Heart_Left_Ventricle,3.0826597222222216,3.0826597222222216,1.5850612419959365,432
Artery_Tibial,8.988336349924586,8.988336349924586,2.158302095778643,663
Uterus,14.309795774647887,14.309795774647887,3.1716536419491317,142
Ovary,16.56298888888889,16.56298888888889,3.729236959469932,180
Cells_EBV-transformed_lymphocytes,11.104890804597702,11.104890804597702,1.44716400607884,174
Artery_Coronary,8.811870833333334,8.811870833333334,1.829135514156703,240
Brain_Spinal_cord_cervical_c-1,3.9978805031446543,3.9978805031446543,1.5533979060920995,159
Adipose_Visceral_Omentum,7.585950092421443,7.585950092421443,2.4010960357948976,541
Brain_Nucleus_accumbens_basal_ganglia,3.3961658536585366,3.3961658536585366,1.534185353056538,246
Brain_Cerebellar_Hemisphere,11.74205581395349,11.74205581395349,3.9391382892710283,215
Esophagus_Mucosa,6.392789189189189,6.392789189189189,1.8732811077657179,555
Cells_Cultured_fibroblasts,10.84864880952381,10.84864880952381,1.6902218946790835,504
Artery_Aorta,8.478925925925925,8.478925925925925,1.6657049681169014,432
Brain_Putamen_basal_ganglia,2.731206341463415,2.731206341463415,1.2112901567392695,205
Kidney_Medulla,6.10375,6.10375,1.530780417793486,4
Lung,7.852664359861592,7.852664359861592,2.5564719589631872,578
Kidney_Cortex,4.564564705882352,4.564564705882352,2.56488829912525,85
Brain_Substantia_nigra,2.8243712230215827,2.8243712230215827,1.283437299953875,139
Cervix_Endocervix,14.833000000000002,14.833000000000002,2.581879354268902,10
Skin_Sun_Exposed_Lower_leg,9.510265335235378,9.510265335235378,2.4596560186096186,701
Cervix_Ectocervix,12.868222222222222,12.868222222222222,3.4121643108078223,9
