tissueSiteDetailId,mean,median,std,count
Thyroid,98.04523736600308,98.04523736600308,19.929949685559304,653
Testis,104.34855955678671,104.34855955678671,14.55251358579457,361
Small_Intestine_Terminal_Ileum,72.15502673796793,72.15502673796793,29.722495115793627,187
Skin_Not_Sun_Exposed_Suprapubic,65.57062913907285,65.57062913907285,11.512596007101397,604
Brain_Frontal_Cortex_BA9,57.106985645933015,57.106985645933015,17.919821534611604,209
Fallopian_Tube,156.34,156.34,42.867572826088484,9
Bladder,77.49761904761905,77.49761904761905,16.846930455119626,21
Vagina,86.85166666666667,86.85166666666667,32.1898049203776,156
Whole_Blood,35.812949668874175,35.812949668874175,17.392785188387375,755
Brain_Amygdala,40.158394736842105,40.158394736842105,16.199833166846396,152
Pituitary,132.2964664310954,132.2964664310954,27.22179347160489,283
Minor_Salivary_Gland,47.520802469135795,47.520802469135795,11.021261493658464,162
Adipose_Subcutaneous,81.38455505279033,81.38455505279033,15.47877016619308,663
Adrenal_Gland,82.1767441860465,82.1767441860465,20.69047347211877,258
Heart_Atrial_Appendage,32.37822843822844,32.37822843822844,9.022966740285637,429
Breast_Mammary_Tissue,77.11032679738562,77.11032679738562,15.274514511928707,459
Stomach,53.06894150417827,53.06894150417827,25.318678143742794,359
Brain_Caudate_basal_ganglia,38.76319512195121,38.76319512195121,15.983887543224514,246
Colon_Transverse,58.80603448275862,58.80603448275862,26.0287532992666,406
Brain_Cerebellum,129.0367634854772,129.0367634854772,30.31420488386165,241
Esophagus_Muscularis,83.96211650485436,83.96211650485436,21.178814253642955,515
Liver,44.0175221238938,44.0175221238938,21.15678426436311,226
Muscle_Skeletal,23.014612702366122,23.014612702366122,10.179353062341868,803
Prostate,88.82122448979591,88.82122448979591,22.69680630528904,245
Pancreas,30.901524390243903,30.901524390243903,13.569994028006674,328
Nerve_Tibial,143.01856219709208,143.01856219709208,34.34591424839241,619
Brain_Hippocampus,50.22817258883249,50.22817258883249,23.892270179402022,197
Spleen,117.88211618257262,117.88211618257262,35.97064904359117,241
Colon_Sigmoid,89.87190348525469,89.87190348525469,25.07866085788875,373
Brain_Anterior_cingulate_cortex_BA24,47.88875,47.88875,16.307985516896874,176
Esophagus_Gastroesophageal_Junction,91.09111999999999,91.09111999999999,23.122422406521338,375
Brain_Hypothalamus,56.10717821782179,56.10717821782179,27.884962863857886,202
Brain_Cortex,69.31882352941176,69.31882352941176,18.934796855241153,255
Heart_Left_Ventricle,21.904743055555556,21.904743055555556,8.445684235169065,432
Artery_Tibial,83.00221719457014,83.00221719457014,18.142006347973215,663
Uterus,157.04971830985914,157.04971830985914,64.97019522462807,142
Ovary,193.31694444444446,193.31694444444446,63.42458620805957,180
Cells_EBV-transformed_lymphocytes,57.26356321839081,57.26356321839081,8.0949136118883,174
Artery_Coronary,83.11991666666668,83.11991666666668,22.768666517674145,240
Brain_Spinal_cord_cervical_c-1,48.47640880503145,48.47640880503145,18.59769541995748,159
Adipose_Visceral_Omentum,76.28643253234752,76.28643253234752,20.04539332970734,541
Brain_Nucleus_accumbens_basal_ganglia,47.23857723577236,47.23857723577236,19.441272275318273,246
Brain_Cerebellar_Hemisphere,113.42018604651163,113.42018604651163,30.44798830125389,215
Esophagus_Mucosa,52.13207207207207,52.13207207207207,12.385280824911591,555
Cells_Cultured_fibroblasts,52.4661507936508,52.4661507936508,25.736744474311266,504
Artery_Aorta,85.17877314814815,85.17877314814815,19.212519358876516,432
Brain_Putamen_basal_ganglia,31.280800000000003,31.280800000000003,12.730181846994997,205
Kidney_Medulla,59.5075,59.5075,22.317457712517346,4
Lung,102.14461937716263,102.14461937716263,28.46588841757515,578
Kidney_Cortex,47.68023529411765,47.68023529411765,21.047746280161405,85
Brain_Substantia_nigra,36.18705035971223,36.18705035971223,14.328615553280885,139
Cervix_Endocervix,139.93200000000002,139.93200000000002,37.79695114688485,10
Skin_Sun_Exposed_Lower_leg,64.70700427960057,64.70700427960057,11.375130524496841,701
Cervix_Ectocervix,111.30333333333334,111.30333333333334,40.29294451610328,9
