tissueSiteDetailId,mean,median,std,count
Thyroid,22.069727411944868,22.069727411944868,5.425006956118549,653
Testis,15.712124653739613,15.712124653739613,3.34834523871823,361
Small_Intestine_Terminal_Ileum,16.669652406417114,16.669652406417114,6.292503841961786,187
Skin_Not_Sun_Exposed_Suprapubic,28.001233443708614,28.001233443708614,8.18789424227355,604
Brain_Frontal_Cortex_BA9,7.2571626794258375,7.2571626794258375,2.805325866553571,209
Fallopian_Tube,26.02333333333333,26.02333333333333,8.748640529311462,9
Bladder,19.725285714285718,19.725285714285718,6.039363867028327,21
Vagina,24.64780769230769,24.64780769230769,7.447166546976264,156
Whole_Blood,7.642704105960266,7.642704105960266,5.903248371774417,755
Brain_Amygdala,4.729086184210526,4.729086184210526,1.8893321154942748,152
Pituitary,10.101689045936395,10.101689045936395,2.8193269995094035,283
Minor_Salivary_Gland,16.06522222222222,16.06522222222222,4.974114881247904,162
Adipose_Subcutaneous,31.334428355957765,31.334428355957765,9.622060579491018,663
Adrenal_Gland,7.718147286821705,7.718147286821705,2.244214869705521,258
Heart_Atrial_Appendage,6.41278787878788,6.41278787878788,2.3648491555342734,429
Breast_Mammary_Tissue,28.943117647058823,28.943117647058823,10.04619959811889,459
Stomach,13.392596100278555,13.392596100278555,6.6080723198176505,359
Brain_Caudate_basal_ganglia,5.617383739837399,5.617383739837399,2.372631048866332,246
Colon_Transverse,14.54216748768473,14.54216748768473,6.751410492406198,406
Brain_Cerebellum,31.81363485477178,31.81363485477178,8.961486802366704,241
Esophagus_Muscularis,24.100306796116502,24.100306796116502,9.062532778651262,515
Liver,3.830278761061947,3.830278761061947,1.231297907631016,226
Muscle_Skeletal,12.060941469489416,12.060941469489416,4.774132305774259,803
Prostate,16.250930612244897,16.250930612244897,5.326188363257502,245
Pancreas,6.2141829268292685,6.2141829268292685,2.1305129485302006,328
Nerve_Tibial,29.190904684975763,29.190904684975763,6.8559754126195145,619
Brain_Hippocampus,4.8944314720812185,4.8944314720812185,2.2503638536313013,197
Spleen,14.429319502074689,14.429319502074689,4.396592626528476,241
Colon_Sigmoid,20.718994638069702,20.718994638069702,6.200088835303482,373
Brain_Anterior_cingulate_cortex_BA24,5.857011363636364,5.857011363636364,2.1791996940824516,176
Esophagus_Gastroesophageal_Junction,23.189301333333336,23.189301333333336,8.416430462842598,375
Brain_Hypothalamus,5.440566831683167,5.440566831683167,2.79735573456113,202
Brain_Cortex,7.149603921568627,7.149603921568627,2.3828257232612717,255
Heart_Left_Ventricle,4.480390740740741,4.480390740740741,2.8043692907984723,432
Artery_Tibial,36.25657013574661,36.25657013574661,9.734224490688831,663
Uterus,38.300633802816904,38.300633802816904,11.776785185975154,142
Ovary,30.08694444444444,30.08694444444444,8.530974354747412,180
Cells_EBV-transformed_lymphocytes,5.107235057471264,5.107235057471264,3.9141835619653147,174
Artery_Coronary,22.618783333333333,22.618783333333333,5.950464286764147,240
Brain_Spinal_cord_cervical_c-1,6.1951823899371075,6.1951823899371075,2.861266713490307,159
Adipose_Visceral_Omentum,21.61938447319778,21.61938447319778,6.821381437600822,541
Brain_Nucleus_accumbens_basal_ganglia,5.512958943089433,5.512958943089433,2.527028326848839,246
Brain_Cerebellar_Hemisphere,33.41090697674419,33.41090697674419,12.327169086764092,215
Esophagus_Mucosa,14.031279279279278,14.031279279279278,3.799509232346695,555
Cells_Cultured_fibroblasts,30.807740079365075,30.807740079365075,10.228224371199529,504
Artery_Aorta,27.35326388888889,27.35326388888889,5.880387383686087,432
Brain_Putamen_basal_ganglia,4.291349756097561,4.291349756097561,1.9742416359539392,205
Kidney_Medulla,7.435250000000001,7.435250000000001,3.0856365125367575,4
Lung,24.316162629757788,24.316162629757788,7.50173867398226,578
Kidney_Cortex,6.689494117647058,6.689494117647058,4.535084544574223,85
Brain_Substantia_nigra,4.143985611510791,4.143985611510791,1.5738266703427606,139
Cervix_Endocervix,26.919999999999998,26.919999999999998,4.503121139831794,10
Skin_Sun_Exposed_Lower_leg,30.638606276747502,30.638606276747502,8.741906242803308,701
Cervix_Ectocervix,26.395555555555557,26.395555555555557,9.586125519162358,9
