tissueSiteDetailId,mean,median,std,count
Thyroid,61.99212863705973,61.99212863705973,11.376687437982708,653
Testis,56.416620498614954,56.416620498614954,7.014348625489912,361
Small_Intestine_Terminal_Ileum,61.17588235294117,61.17588235294117,14.724745211638009,187
Skin_Not_Sun_Exposed_Suprapubic,58.749519867549665,58.749519867549665,9.710628467460229,604
Brain_Frontal_Cortex_BA9,31.703301435406697,31.703301435406697,10.565565240068846,209
Fallopian_Tube,63.883333333333326,63.883333333333326,9.792570880235916,9
Bladder,66.81000000000002,66.81000000000002,9.529965772186571,21
Vagina,64.18615384615386,64.18615384615386,14.26263414110444,156
Whole_Blood,51.88959735099338,51.88959735099338,29.225223804684546,755
Brain_Amygdala,21.35842105263158,21.35842105263158,10.214010072294094,152
Pituitary,56.3383745583039,56.3383745583039,12.735205988239306,283
Minor_Salivary_Gland,42.63901234567901,42.63901234567901,12.408427403562355,162
Adipose_Subcutaneous,66.39485671191555,66.39485671191555,12.413661656358022,663
Adrenal_Gland,62.226317829457365,62.226317829457365,15.906684739044668,258
Heart_Atrial_Appendage,25.649512820512818,25.649512820512818,9.049309597637356,429
Breast_Mammary_Tissue,57.772178649237475,57.772178649237475,12.728704101656147,459
Stomach,37.536685236768804,37.536685236768804,13.921817865825746,359
Brain_Caudate_basal_ganglia,21.73578455284553,21.73578455284553,8.771883823404533,246
Colon_Transverse,48.45729064039408,48.45729064039408,13.599999549016983,406
Brain_Cerebellum,47.56356846473029,47.56356846473029,9.630281712144827,241
Esophagus_Muscularis,56.98378640776699,56.98378640776699,10.958455538945191,515
Liver,15.778446902654867,15.778446902654867,6.5765117841588845,226
Muscle_Skeletal,36.732249066002495,36.732249066002495,18.170366216345176,803
Prostate,65.88065306122449,65.88065306122449,16.03650902205113,245
Pancreas,16.963564024390248,16.963564024390248,7.410681606158242,328
Nerve_Tibial,93.29437802907916,93.29437802907916,14.381490282274708,619
Brain_Hippocampus,21.6622385786802,21.6622385786802,10.280576579701185,197
Spleen,84.20078838174274,84.20078838174274,23.37346709644816,241
Colon_Sigmoid,65.00833780160858,65.00833780160858,13.473257552906887,373
Brain_Anterior_cingulate_cortex_BA24,25.387096590909092,25.387096590909092,9.727524258561242,176
Esophagus_Gastroesophageal_Junction,56.30434666666666,56.30434666666666,11.901558734320849,375
Brain_Hypothalamus,24.432009900990096,24.432009900990096,10.615754763926246,202
Brain_Cortex,38.37183137254902,38.37183137254902,12.036668018812108,255
Heart_Left_Ventricle,16.566194444444445,16.566194444444445,8.581610612674158,432
Artery_Tibial,77.75737556561086,77.75737556561086,12.644932693603709,663
Uterus,85.21901408450705,85.21901408450705,21.982744202895653,142
Ovary,60.063,60.063,11.130324887940652,180
Cells_EBV-transformed_lymphocytes,53.82816091954023,53.82816091954023,11.642416556903026,174
Artery_Coronary,66.0705,66.0705,15.175420112251699,240
Brain_Spinal_cord_cervical_c-1,22.56246540880503,22.56246540880503,8.328354050603258,159
Adipose_Visceral_Omentum,50.92018484288355,50.92018484288355,14.290187252861331,541
Brain_Nucleus_accumbens_basal_ganglia,25.619670731707316,25.619670731707316,11.39649037659303,246
Brain_Cerebellar_Hemisphere,41.70744186046511,41.70744186046511,10.428013009024644,215
Esophagus_Mucosa,49.52673873873874,49.52673873873874,10.922209788384048,555
Cells_Cultured_fibroblasts,55.91694444444445,55.91694444444445,9.225546774182432,504
Artery_Aorta,72.03039351851852,72.03039351851852,13.89422458896057,432
Brain_Putamen_basal_ganglia,19.40090243902439,19.40090243902439,8.877308089029862,205
Kidney_Medulla,43.4075,43.4075,11.49900729411022,4
Lung,83.50211072664361,83.50211072664361,17.49469546026038,578
Kidney_Cortex,36.402470588235296,36.402470588235296,19.114342068711736,85
Brain_Substantia_nigra,18.717971223021582,18.717971223021582,7.731290307995815,139
Cervix_Endocervix,78.353,78.353,14.230888271643481,10
Skin_Sun_Exposed_Lower_leg,65.9042368045649,65.9042368045649,10.289454618363065,701
Cervix_Ectocervix,74.13777777777779,74.13777777777779,13.960120007266553,9
