tissueSiteDetailId,mean,median,std,count
Thyroid,16.880926493108728,16.880926493108728,3.2967115381088865,653
Testis,27.126232686980607,27.126232686980607,4.205471464590572,361
Small_Intestine_Terminal_Ileum,12.46660962566845,12.46660962566845,4.346993873392096,187
Skin_Not_Sun_Exposed_Suprapubic,19.49508278145695,19.49508278145695,3.3467280888103232,604
Brain_Frontal_Cortex_BA9,15.02513875598086,15.02513875598086,5.527362475691691,209
Fallopian_Tube,21.435555555555556,21.435555555555556,4.270688497995795,9
Bladder,19.103333333333335,19.103333333333335,4.137210163444435,21
Vagina,17.104801282051284,17.104801282051284,3.9054700830355285,156
Whole_Blood,6.453854569536424,6.453854569536424,3.757246410981949,755
Brain_Amygdala,9.257894736842106,9.257894736842106,4.731434794288502,152
Pituitary,20.878088339222614,20.878088339222614,4.9305251000795245,283
Minor_Salivary_Gland,10.881623456790123,10.881623456790123,3.0469316300526357,162
Adipose_Subcutaneous,16.647105580693818,16.647105580693818,3.814659233244274,663
Adrenal_Gland,12.778375968992247,12.778375968992247,3.0266547172170077,258
Heart_Atrial_Appendage,10.257752913752913,10.257752913752913,2.848761513019755,429
Breast_Mammary_Tissue,17.14549019607843,17.14549019607843,4.85931773605366,459
Stomach,11.182688022284122,11.182688022284122,5.1144637386948775,359
Brain_Caudate_basal_ganglia,9.104239837398374,9.104239837398374,3.8839663925442225,246
Colon_Transverse,12.56141133004926,12.56141133004926,5.123158414366022,406
Brain_Cerebellum,14.759464730290457,14.759464730290457,3.278563512452913,241
Esophagus_Muscularis,18.538295145631068,18.538295145631068,4.086543320338787,515
Liver,4.453083628318584,4.453083628318584,1.9871301526304286,226
Muscle_Skeletal,10.020033623910336,10.020033623910336,3.359126624039195,803
Prostate,19.521873469387753,19.521873469387753,6.364933305220752,245
Pancreas,3.8682682926829264,3.8682682926829264,1.3294935611873224,328
Nerve_Tibial,23.479886914378028,23.479886914378028,4.378697568263864,619
Brain_Hippocampus,11.093055837563453,11.093055837563453,6.057979705614194,197
Spleen,15.530946058091285,15.530946058091285,2.998330925946736,241
Colon_Sigmoid,18.316941018766755,18.316941018766755,3.988825932306025,373
Brain_Anterior_cingulate_cortex_BA24,10.862346590909091,10.862346590909091,4.9209285523541935,176
Esophagus_Gastroesophageal_Junction,17.853653333333334,17.853653333333334,4.385282252545312,375
Brain_Hypothalamus,10.139653465346536,10.139653465346536,4.4044109133657265,202
Brain_Cortex,14.27673725490196,14.27673725490196,4.7083411996725175,255
Heart_Left_Ventricle,6.793327546296296,6.793327546296296,3.0601806246777716,432
Artery_Tibial,33.13497737556561,33.13497737556561,7.932186582137811,663
Uterus,25.386478873239437,25.386478873239437,4.679982875432601,142
Ovary,16.985594444444445,16.985594444444445,3.791554008139117,180
Cells_EBV-transformed_lymphocytes,20.59448275862069,20.59448275862069,3.4516974863187326,174
Artery_Coronary,25.179675,25.179675,7.424943802438844,240
Brain_Spinal_cord_cervical_c-1,13.078213836477985,13.078213836477985,5.183419190817301,159
Adipose_Visceral_Omentum,13.241177449168209,13.241177449168209,3.4827712272523526,541
Brain_Nucleus_accumbens_basal_ganglia,10.222593495934959,10.222593495934959,4.403407098901586,246
Brain_Cerebellar_Hemisphere,15.083906976744187,15.083906976744187,4.012734591643781,215
Esophagus_Mucosa,15.308781981981982,15.308781981981982,3.4470797487017304,555
Cells_Cultured_fibroblasts,21.138194444444444,21.138194444444444,5.853045987791932,504
Artery_Aorta,33.72081018518519,33.72081018518519,6.386718897742811,432
Brain_Putamen_basal_ganglia,8.495731707317074,8.495731707317074,4.161446833438009,205
Kidney_Medulla,12.514750000000001,12.514750000000001,2.500850392866395,4
Lung,18.025164359861588,18.025164359861588,3.993405506856271,578
Kidney_Cortex,9.3262,9.3262,4.429800807631661,85
Brain_Substantia_nigra,8.551841726618706,8.551841726618706,3.4552000978173076,139
Cervix_Endocervix,21.171,21.171,2.8038061630576387,10
Skin_Sun_Exposed_Lower_leg,21.774393723252498,21.774393723252498,3.9042854518086325,701
Cervix_Ectocervix,19.237666666666666,19.237666666666666,5.064393261893384,9
