tissueSiteDetailId,mean,median,std,count
Thyroid,13.859803981623276,13.859803981623276,2.776808387187923,653
Testis,9.803872576177286,9.803872576177286,1.990182094801069,361
Small_Intestine_Terminal_Ileum,11.780989304812833,11.780989304812833,5.080545904169905,187
Skin_Not_Sun_Exposed_Suprapubic,10.090862582781456,10.090862582781456,2.361649871429393,604
Brain_Frontal_Cortex_BA9,3.995883732057416,3.995883732057416,1.4174951389749633,209
Fallopian_Tube,13.555,13.555,3.1794775951054883,9
Bladder,12.177,12.177,1.9836485863896645,21
Vagina,13.535160256410258,13.535160256410258,4.3287949461549164,156
Whole_Blood,7.415740529801323,7.415740529801323,4.109550655119498,755
Brain_Amygdala,3.2003749999999997,3.2003749999999997,1.3735236323360172,152
Pituitary,10.363816254416962,10.363816254416962,1.7125051973769931,283
Minor_Salivary_Gland,9.351006172839506,9.351006172839506,2.177928176487279,162
Adipose_Subcutaneous,10.664609351432881,10.664609351432881,2.260719205702403,663
Adrenal_Gland,9.636759689922481,9.636759689922481,2.2161369044940273,258
Heart_Atrial_Appendage,4.329016317016317,4.329016317016317,1.5192236323053956,429
Breast_Mammary_Tissue,11.452237472766885,11.452237472766885,3.5060059304184814,459
Stomach,7.792428969359332,7.792428969359332,2.1401753461723922,359
Brain_Caudate_basal_ganglia,3.5985394308943093,3.5985394308943093,1.2922278519721995,246
Colon_Transverse,8.61715024630542,8.61715024630542,2.6323740440841457,406
Brain_Cerebellum,12.436165975103734,12.436165975103734,2.800306374288294,241
Esophagus_Muscularis,8.621998058252428,8.621998058252428,1.9714991324173703,515
Liver,4.768964601769912,4.768964601769912,1.5373160667255292,226
Muscle_Skeletal,4.336956413449564,4.336956413449564,1.6188333096789538,803
Prostate,12.71417551020408,12.71417551020408,3.0899086542558414,245
Pancreas,4.913859756097561,4.913859756097561,1.7315690012071145,328
Nerve_Tibial,17.876135702746367,17.876135702746367,3.4440874288335164,619
Brain_Hippocampus,3.556406598984771,3.556406598984771,1.7510470107379532,197
Spleen,14.876410788381742,14.876410788381742,3.909465718042238,241
Colon_Sigmoid,10.819804289544235,10.819804289544235,2.385906617613287,373
Brain_Anterior_cingulate_cortex_BA24,3.330823863636363,3.330823863636363,1.3659579462858422,176
Esophagus_Gastroesophageal_Junction,9.047570666666667,9.047570666666667,2.230147120933106,375
Brain_Hypothalamus,4.788689108910891,4.788689108910891,2.190864470997105,202
Brain_Cortex,4.265239215686274,4.265239215686274,1.3903333277972223,255
Heart_Left_Ventricle,3.2547358796296297,3.2547358796296297,1.6987893603988455,432
Artery_Tibial,11.724622926093513,11.724622926093513,2.3195614852290407,663
Uterus,16.002859154929578,16.002859154929578,4.396876598817971,142
Ovary,16.041805555555555,16.041805555555555,4.115347047735156,180
Cells_EBV-transformed_lymphocytes,19.64603448275862,19.64603448275862,2.420795636986385,174
Artery_Coronary,11.048575,11.048575,3.3040258755103094,240
Brain_Spinal_cord_cervical_c-1,7.876056603773586,7.876056603773586,3.3312688674491984,159
Adipose_Visceral_Omentum,9.561295748613679,9.561295748613679,3.1910272604958685,541
Brain_Nucleus_accumbens_basal_ganglia,3.5125280487804873,3.5125280487804873,1.4841440018397831,246
Brain_Cerebellar_Hemisphere,12.619265116279069,12.619265116279069,3.3770305188230374,215
Esophagus_Mucosa,8.433549549549548,8.433549549549548,2.010744438085703,555
Cells_Cultured_fibroblasts,13.934220238095238,13.934220238095238,2.8522945652251,504
Artery_Aorta,11.381071759259259,11.381071759259259,2.5661075440676644,432
Brain_Putamen_basal_ganglia,3.129116585365853,3.129116585365853,1.3378465114551559,205
Kidney_Medulla,7.507,7.507,1.9911460267895975,4
Lung,11.843598615916955,11.843598615916955,2.8149274861682723,578
Kidney_Cortex,5.934694117647059,5.934694117647059,3.3169502151773997,85
Brain_Substantia_nigra,4.216187050359712,4.216187050359712,1.9094728247894193,139
Cervix_Endocervix,17.093,17.093,3.4378773974648955,10
Skin_Sun_Exposed_Lower_leg,10.464576319543509,10.464576319543509,2.0418244251452404,701
Cervix_Ectocervix,16.249222222222222,16.249222222222222,4.669128678595606,9
