track type=wiggle_0 name="Cons 100 Verts" description="100 vertebrates Basewise Conservation by PhyloP"
#	output date: 2024-12-19 23:47:14 UTC
#	chrom specified: chrX
#	position specified: 71118597-71118853
#	This data has been compressed with a minor loss in resolution.
#	(Worst case: 0.10457)  The original source data
#	(before querying and compression) is available at 
#		http://hgdownload.soe.ucsc.edu/downloads.html
variableStep chrom=chrX span=1
71118597	0.512504
71118598	2.09341
71118599	1.03947
71118600	1.56644
71118601	1.56644
71118602	4.62286
71118603	4.20128
71118604	1.03947
71118605	0.40711
71118606	0.0909291
71118607	-0.0144646
71118608	0.301717
71118609	1.25026
71118610	-0.225252
71118611	3.14735
71118612	3.04195
71118613	1.67183
71118614	1.56644
71118615	0.512504
71118616	1.14487
71118617	0.301717
71118618	1.98802
71118619	1.25026
71118620	0.828685
71118621	1.46105
71118622	2.83117
71118623	0.934079
71118624	1.88262
71118625	0.934079
71118626	1.25026
71118627	1.03947
71118628	1.14487
71118629	0.40711
71118630	0.828685
71118631	0.196323
71118632	0.301717
71118633	-0.0144646
71118634	-0.330646
71118635	-1.59537
71118636	0.617898
71118637	0.40711
71118638	-0.225252
71118639	0.0909291
71118640	1.14487
71118641	0.934079
71118642	0.301717
71118643	0.617898
71118644	3.14735
71118645	0.617898
71118646	1.77723
71118647	2.83117
71118648	0.617898
71118649	-0.646827
71118650	2.83117
71118651	2.09341
71118652	-0.0144646
71118653	1.98802
71118654	0.512504
71118655	0.301717
71118656	-0.0144646
71118657	0.617898
71118658	1.35565
71118659	-0.857614
71118660	-0.119858
71118661	-1.1738
71118662	-0.0144646
71118663	0.196323
71118664	0.196323
71118665	-0.119858
71118666	0.617898
71118667	0.512504
71118668	0.617898
71118669	0.828685
71118670	0.617898
71118671	1.46105
71118672	-0.119858
71118673	0.301717
71118674	1.88262
71118675	-0.0144646
71118676	-0.0144646
71118677	-0.436039
71118678	0.196323
71118679	1.46105
71118680	1.03947
71118681	-0.0144646
71118682	1.46105
71118683	0.301717
71118684	0.301717
71118685	0.934079
71118686	-0.0144646
71118687	1.14487
71118688	0.196323
71118689	0.196323
71118690	-1.0684
71118691	-0.330646
71118692	0.512504
71118693	0.0909291
71118694	-0.225252
71118695	0.0909291
71118696	0.196323
71118697	-0.857614
71118698	-0.0144646
71118699	-0.225252
71118700	-0.75222
71118701	-1.91155
71118702	0.617898
71118703	-1.27919
71118704	-0.541433
71118705	1.14487
71118706	1.14487
71118707	0.617898
71118708	-1.27919
71118709	-0.225252
71118710	-1.1738
71118711	0.617898
71118712	-0.646827
71118713	2.83117
71118714	0.40711
71118715	1.88262
71118716	-0.119858
71118717	1.35565
71118718	-0.0144646
71118719	0.196323
71118720	0.934079
71118721	0.40711
71118722	0.512504
71118723	3.14735
71118724	1.25026
71118725	0.301717
71118726	2.3042
71118727	1.46105
71118728	-1.1738
71118729	2.09341
71118730	3.25274
71118731	2.09341
71118732	1.25026
71118733	-0.0144646
71118734	-1.1738
71118735	1.56644
71118736	0.0909291
71118737	-0.0144646
71118738	1.35565
71118739	0.40711
71118740	0.512504
71118741	1.25026
71118742	-0.119858
71118743	0.512504
71118744	3.77971
71118745	2.72577
71118746	4.20128
71118747	0.934079
71118748	4.72825
71118749	3.14735
71118750	1.25026
71118751	1.98802
71118752	1.14487
71118753	2.1988
71118754	2.09341
71118755	7.99546
71118756	7.04691
71118757	8.73321
71118758	8.73321
71118759	6.94152
71118760	1.25026
71118761	8.73321
71118762	6.94152
71118763	1.03947
71118764	7.04691
71118765	7.04691
71118766	5.25522
71118767	8.73321
71118768	8.73321
71118769	3.56892
71118770	1.77723
71118771	7.04691
71118772	1.56644
71118773	1.14487
71118774	7.04691
71118775	2.51498
71118776	8.20624
71118777	8.73321
71118778	2.93656
71118779	7.04691
71118780	8.20624
71118781	2.62038
71118782	8.73321
71118783	8.20624
71118784	2.1988
71118785	6.94152
71118786	8.20624
71118787	3.35813
71118788	2.51498
71118789	8.73321
71118790	2.51498
71118791	6.94152
71118792	6.94152
71118793	-0.75222
71118794	4.09589
71118795	7.04691
71118796	1.35565
71118797	8.20624
71118798	6.30916
71118799	1.35565
71118800	3.9905
71118801	8.73321
71118802	2.51498
71118803	6.94152
71118804	5.25522
71118805	1.14487
71118806	3.04195
71118807	8.73321
71118808	0.301717
71118809	5.14983
71118810	7.04691
71118811	1.77723
71118812	8.73321
71118813	8.73321
71118814	0.512504
71118815	6.94152
71118816	6.94152
71118817	2.1988
71118818	6.94152
71118819	6.94152
71118820	-0.75222
71118821	8.73321
71118822	8.20624
71118823	2.62038
71118824	8.73321
71118825	7.04691
71118826	0.0909291
71118827	7.04691
71118828	8.20624
71118829	1.35565
71118830	6.94152
71118831	6.94152
71118832	-0.0144646
71118833	7.04691
71118834	8.31164
71118835	1.88262
71118836	8.944
71118837	8.31164
71118838	2.09341
71118839	5.25522
71118840	7.04691
71118841	1.56644
71118842	8.31164
71118843	8.31164
71118844	3.9905
71118845	7.04691
71118846	8.31164
71118847	3.77971
71118848	8.31164
71118849	8.31164
71118850	3.14735
71118851	8.944
71118852	8.31164
71118853	7.04691
#	output date: 2024-12-19 23:47:14 UTC
#	chrom specified: chrX
#	position specified: 71119374-71119477
#	This data has been compressed with a minor loss in resolution.
#	(Worst case: 0.101594)  The original source data
#	(before querying and compression) is available at 
#		http://hgdownload.soe.ucsc.edu/downloads.html
variableStep chrom=chrX span=1
71119374	9.28624
71119375	1.8115
71119376	10.003
71119377	9.28624
71119378	1.8115
71119379	1.50432
71119380	7.95513
71119381	0.685173
71119382	9.28624
71119383	5.90725
71119384	-0.645945
71119385	10.003
71119386	7.85273
71119387	-0.850732
71119388	0.173205
71119389	7.95513
71119390	2.11869
71119391	9.28624
71119392	9.28624
71119393	0.58278
71119394	10.003
71119395	7.95513
71119396	-0.133976
71119397	9.28624
71119398	9.28624
71119399	2.01629
71119400	7.85273
71119401	9.28624
71119402	1.9139
71119403	10.003
71119404	10.003
71119405	0.070811
71119406	7.95513
71119407	7.95513
71119408	3.14262
71119409	9.28624
71119410	4.57613
71119411	0.275598
71119412	9.28624
71119413	9.28624
71119414	0.685173
71119415	7.85273
71119416	9.28624
71119417	1.19714
71119418	7.85273
71119419	6.11204
71119420	-0.543551
71119421	10.003
71119422	7.85273
71119423	-0.0315827
71119424	2.73305
71119425	7.95513
71119426	0.685173
71119427	7.95513
71119428	7.85273
71119429	0.275598
71119430	8.05752
71119431	7.95513
71119432	-0.543551
71119433	10.003
71119434	9.28624
71119435	0.377992
71119436	10.003
71119437	9.28624
71119438	0.58278
71119439	7.85273
71119440	9.28624
71119441	1.09475
71119442	10.003
71119443	10.003
71119444	0.377992
71119445	2.83544
71119446	2.22108
71119447	1.09475
71119448	10.003
71119449	6.00965
71119450	0.58278
71119451	9.28624
71119452	3.24502
71119453	2.73305
71119454	9.28624
71119455	7.54555
71119456	0.377992
71119457	2.32347
71119458	7.95513
71119459	0.58278
71119460	3.4498
71119461	2.63065
71119462	2.01629
71119463	2.22108
71119464	7.95513
71119465	0.275598
71119466	9.18385
71119467	9.18385
71119468	1.70911
71119469	2.63065
71119470	7.75034
71119471	-0.441157
71119472	1.40193
71119473	5.60007
71119474	0.275598
71119475	8.77428
71119476	8.77428
71119477	7.54555
#	output date: 2024-12-19 23:47:14 UTC
#	chrom specified: chrX
#	position specified: 71119687-71119877
#	This data has been compressed with a minor loss in resolution.
#	(Worst case: 0.101594)  The original source data
#	(before querying and compression) is available at 
#		http://hgdownload.soe.ucsc.edu/downloads.html
variableStep chrom=chrX span=1
71119687	7.95513
71119688	0.480386
71119689	3.75698
71119690	8.05752
71119691	0.070811
